NaN,308.91093342601,332.867386523894,368.942540236732,413.972137247148,465.355585317646,521.208463160967,580.232812246941,641.545102026234,704.539477752252,768.79378039019,834.008087026917,899.964980184385,966.503722658649,1033.50324700268,1100.87076373826,1168.53399643376,1236.43579491625,1304.53033425538,1372.78038917321,1441.15534986244,1509.62975702954,1959.48351110893,1578.18220600583,1891.06011981607,1646.79451688554,1822.66737963471,1715.45109894679,1754.31645688869,1784.13845871007,1686.02000256246,1852.84481541576,1617.7924617018,1921.55979770167,1549.65046252972,1990.27420228029,1481.61330995453,1413.70361712921,1345.94812147836,1278.37874994528,1211.03402489206,1143.96094140182,1077.21750541033,1010.87621077721,945.02886901895,879.793414880536,815.323636511543,751.823284951477,689.566793238725,628.929976575711,570.435591157766,514.820027779059,463.126617009233,416.821459669342,377.893794915381,348.82431398613,332.211446468067,329.940943277966,342.295527316847,367.800275276854,403.96704101464,448.216490834031,498.394144560891,552.881641442507,610.519232642796,670.487930292804,732.207956320634,795.26430956708,859.355449348002,924.258646721841,989.806636664183,1055.87177059198,1122.35513229346,1189.17895876274,1256.28128534084,1323.61210729974,1391.13058958357,2092.06348513493,1458.8030111531,2023.96458755705,1526.60123123121,1955.87663543813,1594.50153122846,1887.80881431964,1662.48373050017,1819.77139784118,1730.53050408062,1751.77595691474,1798.62685107451,1683.83561856972,1866.75967661966,1615.96538861698,1934.91746032078,1548.18255701239,2003.08999114047,1480.50721135906,2071.26815381867,1412.96289317478,1345.57744456231,1278.38411156016,1211.42299747092,1144.7429991037,1078.40441772093,1012.48252487603,947.072497489608,882.296341808511,818.312741283588,755.331245967772,693.632945053227,633.600794724682,575.764051675557,520.862223539411,469.93243807149,424.413926592296,386.230826700302,357.744843821221,341.395864150906,338.946976712006,350.690120619038,375.294576039633,410.451836592765,453.712288490428,502.985625725513,556.673027593004,613.612073646166,672.97265314437,734.162059355799,796.75324875697,860.434365597802,924.974164866451,990.198461457819,1055.97401338263,1122.19738171861,1188.78713369193,1255.67831136896,1322.81845348173,1390.16469557883,2093.05084759956,1457.68162870616,2024.79896254259,1525.33969863739,1956.54711795498,1593.11399521004,1888.30394819316,1660.98332662798,1820.07910042524,1728.92950434596,1751.883430045,1796.9367852821,1683.72924278789,1864.99143279513,1615.63059695676,1933.08136819649,1547.60368369255,2001.19589191682,1479.66730952132,2069.32545873039,1411.84351426109,1344.15836996184,1276.64302467664,1209.33508128246,1142.28044058567,1075.53579632622,1009.17205819265,943.279114790525,877.972559260254,813.403329761857,749.771733036914,687.348118758964,626.503667863481,567.756383000133,511.839011528191,459.795270166102,413.101712197886,373.778339940355,344.36802336891,327.559413516597,325.317585672243,337.936540106218,363.87562768912,400.556005416658,445.330669167945,496.010704235847,550.966352215483,609.038071314529,669.411625302566,731.51310353352,794.933077118732,859.374818771429,924.619588009505,990.503363331943,1056.90111402857,1123.71603308763,1190.87205899654,1258.30860339923,1325.97677841603,1393.83665815153,1461.85526364109,2006.33963057007,1530.00506094926,1937.46811483315,1598.26282815354,1868.59013951444,1666.60879089797,1799.71436202744,1735.02595584703,1730.85051209572,1803.49959162944,1662.00961198573,1872.01682088253,1593.20425304747,1940.56629683127,1524.44894592726,1455.76056814313,1387.15894172032,1318.66758657258,1250.31471430334,1182.13455526399,1114.16915411771,1046.47083404335,979.10563061837,912.158155943555,845.738609823848,779.993072382107,715.118900027913,651.388181328667,589.184053581038,529.057517628935,471.816072667626,418.657588777701,371.352532368806,332.421984260308,305.100694122054,292.668695055363,297.009938488312,317.442948293064,351.173671640131,394.810240066479,445.45128929621,500.976296907736,559.932389544843,621.341075925164,684.539424388485,749.070890724135,814.614591040923,880.940133189718,947.878620428825,1015.30377619901,1083.11943967336,1151.25112547573,1219.64021971689,1288.23991687982,1357.01232693382,1425.92638281607,1494.95630440787,1564.08045549909,1880.75704793772,1633.28048234831,1810.98560991755,1702.54065678883,1741.20409829439,1771.84736981602,1671.42135543049,1841.18873720471,1601.64741263159,1531.89375874857,1462.17368477821,1392.50273055346,1322.899270268,1253.38528932797,1183.98742868604,1114.73840898668,1045.67900319538,976.86081590277,908.350272748235,840.234464351608,772.629897954727,705.695919192659,639.655821465047,574.830911342659,511.696826783389,450.978324597589,393.80891844325,341.988212194862,298.331857256257,266.891640798177,252.290045045703,257.419114084233,281.208573257141,319.521718292071,367.850295377767,422.773927981943,482.042681879551,544.236905574303,608.457430524224,674.121998331422,740.842794606757,808.353939607272,876.46806324584,945.049721653298,1013.99870611657,1083.23929127349,1152.71313706894,1222.37449410772,1292.18689563328,1362.1208304182,1432.15207632114,1502.26048735646,1572.42909758522,1642.64344994582,1712.89108719152,1708.85226337652,1638.17869170234,1567.50093818701,1496.82892734347,1426.17412364789,1355.54992979501,1284.97221477411,1214.46002351947,1144.03654464228,1073.73045150333,1003.57779388398,933.624719072373,863.931471856175,794.578417777838,725.675358714944,657.376372998549,589.904236428507,523.592035583491,458.956644968368,396.832632223971,338.620022083766,286.72659943991,245.213187960424,220.049567772286,217.011411712819,236.958898658296,274.937803504607,324.682544582456,381.618996860088,442.980876735786,507.16149789287,573.211096912324,640.547414411425,708.798953106208,777.719503778645,847.140160200697,916.941415592956,987.03635390134,1057.36018312705,1127.8635170862,1198.50794319996,1269.26302523598,1340.10423077489,1411.01146901413,1481.96804025376,1552.95986861175,1568.94487526155,1497.66590607646,1426.39467895321,1355.14273997102,1283.92369313274,1212.75379989825,1141.65280004579,1070.64505451538,999.761166244379,929.040326665227,858.533791567708,788.310163837357,718.463657292971,649.127449975688,580.496060655859,512.864391468888,446.698888001598,382.773039363415,322.434389082871,268.128512904366,224.293425631088,198.020097316482,196.491483978168,220.22663737073,262.458778391722,315.851407919347,375.672218932948,439.298428304289,505.289247508586,572.822170533567,641.40399267735,710.724507955352,780.580037596267,850.831687853766,921.381542932799,992.158521078049,1063.10965623807,1134.19454450112,1205.38170154202,1276.64611049835,1347.96753242994,1419.32931772163,1490.71755409811,1562.12044550774,1553.16804059938,1481.76029015362,1410.36803799687,1339.00327308748,1267.68015898748,1196.41567683978,1125.2305091996,1054.15027593969,983.207295602149,912.443149169706,841.912500883484,771.688945003895,701.874222570234,632.613244260284,564.119511105373,496.719949087345,430.937564552891,367.650529926587,308.407515892082,256.039033389676,215.619760532076,194.741166680787,199.631155203657,228.639115917904,274.209859674001,329.536091924293,390.485971406646,454.796608270262,521.217618574294,589.027409291211,657.788342058515,727.222253921093,797.144792567529,867.429207047063,937.985493533491,1008.74789431184,1079.667129874,1150.70541509333,1221.83316933703,1293.02678902778,1364.26710501171,1435.53829228579,1506.82708522307,1578.12220328501,1614.32542239344,1543.28647878961,1472.27134100914,1401.29217662493,1330.36325452229,1259.5015312707,1188.72744371991,1118.06599678185,1047.54828153769,977.213633403977,907.112763573426,837.312406852866,767.902396195775,699.006736382431,630.801481878254,563.544591095892,497.627598828689,433.66827483525,372.681531586738,316.395551300195,267.793917623339,231.762956775728,214.724289712556,221.107544298662,249.11130326618,292.583655314008,345.728927944439,404.745242188761,467.404465708783,532.412383212659,598.995187339721,666.671582916745,735.130024196967,804.161253397771,873.6199714948,943.402260000501,1013.43180867997,1083.65123905796,1154.01647555889,1224.49299591195,1295.05327322594,1365.67499318318,1436.33978718684,1507.0323162326,1577.73959778555,1648.45050398656,1719.15538259386,1701.83321452562,1631.55072670188,1561.30229242048,1491.10053284638,1420.96011704718,1350.89828782151,1280.93555650202,1211.09663285579,1141.41168708282,1071.91808872006,1002.66284273877,933.706064798487,865.12603811786,797.026732404738,729.549248215007,662.88967737878,597.327711734704,533.273654153396,471.347354372925,412.512033219738,358.296323207188,311.125748492485,274.653472648415,253.535661400753,251.661628335657,269.425242153393,303.387464572146,348.83919479177,401.891095086779,459.910570298269,521.231402139841,584.806042401867,649.963570473674,716.262298913231,783.402776822286,851.176137512341,919.432805112175,988.063052237859,1056.9846011718,1126.13451447032,1195.46376373395,1264.93351140187,1334.51251350474,1404.17527168362,1473.90069596643,1543.67112208439,1613.47157903674,1828.44665705453,1683.28923603327,1759.07052048573,1753.11297985576,1689.73029797165,1822.93308829751,1620.43807324894,1551.20770444203,1482.05523342854,1412.99941257553,1344.06238952114,1275.2706073579,1206.65600221297,1138.25761716566,1070.12380771774,1002.31530116469,934.909509391103,868.006714157332,801.739100748523,736.284203015362,671.885295121702,608.882864256137,547.763834853871,489.23881393297,434.361026734581,384.696847431431,342.52259421822,310.900537740449,293.261320223875,292.14383976118,307.721576727857,337.684231675674,378.623668125355,427.388329228095,481.598052654284,539.605200755531,600.300835239969,662.937814340818,727.005428385544,792.147561884444,858.110505099208,924.709626714276,991.807825073649,1059.30135432182,1127.11032458421,1195.172213212,1263.43735080504,1331.86572605382,1400.42468702509,1994.94030133139,1469.08726215753,1926.34350062223,1537.83091654346,1857.77056484797,1606.63661856376,1789.23177296402,1675.48813091695,1720.73871854853,1744.37146602438,1652.30457924629,1813.27446332252,1583.94445449627,1882.18645797,1515.67579234495,1951.09801884776,1447.51893360532,1379.49781217053,1311.64086539222,1243.98223031959,1176.56333372348,1109.43503161856,1042.66052602662,976.319396703046,910.513255486731,845.373796079294,781.074427969033,717.847333552293,656.008784131015,595.996992548448,538.428561213426,484.180716536507,434.503162383977,391.144389455077,356.419958688401,333.042140390773,323.479176710782,328.935279362357,348.701857193745,380.550096170159,421.745641965279,469.829455392163,522.897668099766,579.57541249346,638.895294569666,700.178488175666,762.944331357509,826.847485734876,891.635644675556,957.121266328503,1023.16257968237,1089.65067719689,1156.50062024139,1223.64521733463,1291.03060595536,1358.61306873333,1426.35670673588,2054.28259104003,1494.23171639121,1986.14604705952,1562.21309740997,1918.02674034067,1630.27967249371,1849.93445276847,1698.41333540698,1781.88016576442,1766.59846828091,1713.87629582494,1834.82148571845,1645.93698718495,1903.07047490052,1578.07847822914,1971.33490908607,1510.31956395242,2039.60541774036,1442.68218469064,1375.1921825031,1307.88028249858,1240.78337933997,1173.94624264907,1107.42380449653,1041.2842660936,975.613372533452,910.52037487726,846.146460506396,782.67683428607,720.358242615285,659.524625865192,600.634782666662,544.327166321251,491.49695590146,443.39531634371,401.730154727289,368.694886195589,346.768315301276,338.120582698717,343.755740098344,363.008163277026,393.883771972192,433.905028959159,480.789312697213,532.722919538655,588.365067452388,646.753709473398,707.203030613498,769.221275304249,832.451584731173,896.631148190895,961.563364208753,1027.09884766709,1093.12236579876,1159.54374685995,1226.29146922971,1293.30807826954,1360.54686497379,1427.96942709792,2056.29023958746,1495.54385560501,1988.12527046723,1563.24336992396,1919.96841927134,1631.04527934077,1851.82905925384,1698.93018419306,1783.71770729168,1766.88135537922,1715.64624856719,1834.88424787558,1647.62821588438,1902.92611597891,1579.67913957226,1970.99570650301,1511.81698940475,2039.08301224829,1444.06273761479,1376.44108288184,1308.98139060383,1241.71892708037,1174.69649790793,1107.966649337,1041.5946640956,975.662693767483,910.27553972986,845.568857893608,781.720971595634,718.970108658745,657.639828923502,598.176742162029,541.20615691814,487.611944649287,438.642726024413,396.026806322658,362.023097647469,339.238520579293,330.010836060209,335.464657802368,354.926071802726,386.284335655115,426.925233521848,474.467625511148,527.044515612161,583.292770952166,642.24462450036,703.216149284214,765.720361858844,829.40584248872,894.01494739501,959.355635528389,1025.28241023,1091.68329928318,1158.47084446392,1225.57577677133,1292.94251217243,1360.52589797493,1428.28883027103,2044.95491220787,1496.20048646067,1976.27713796705,1564.23499791586,1907.59291862571,1632.37044165076,1838.91072343254,1700.58806602561,1770.240040707,1768.87169013213,1701.59158170411,1837.20723347743,1632.97753517664,1905.5823444249,1564.41188782049,1973.9861042102,1495.91083115574,1427.4932829638,1359.18156220454,1291.00227195851,1222.98746783583,1155.17622333409,1087.61675499181,1020.36934888028,953.510452416722,887.138488861147,821.38226146465,756.413315144603,692.464437180619,629.857787523737,569.048175642866,510.689801447457,455.73736525256,405.589806093785,362.260161921179,328.469381235788,307.390096264729,301.707393136205,312.269675984149,337.55992864193,374.609541186856,420.32119480189,472.185452179971,528.392224939808,587.694592794175,649.241883690384,712.449020339071,776.907024413771,842.324440262246,908.489377451196,975.244765989407,1042.47200825766,1110.07999895826,1177.99762041388,1246.16852318559,1314.54743467661,1383.09750656302,1451.78838005141,1520.59475491236,1589.49531729795,1861.03247044423,1658.47192663709,1791.49106876582,1727.50899205066,1721.94677890982,1796.59298909607,1652.40924770658,1865.71208160458,1582.88946590422,1513.40007412084,1443.95575592127,1374.57374809849,1305.27451057948,1236.08261663472,1167.02795152792,1098.14734974391,1029.48686636447,961.104982079248,893.077209720341,825.502848827928,758.515105308069,692.296603190157,627.10373004099,563.305738036493,501.448783795234,442.361818462709,387.328996547525,338.349099968429,298.432192061867,271.617810327914,261.972887724454,271.343941606485,297.948531585496,337.742248076097,386.676176280855,441.723282431005,500.871035922219,562.826117470421,626.753800488742,692.104302606152,758.506053210923,825.70113955481,893.505900199324,961.786397433887,1030.44279515742,1099.39917096777,1168.59671844348,1237.98911272286,1307.53928709161,1377.21714922379,1446.99793546852,1516.86100628787,1586.78895186492,1656.76691919854,1770.42284480614,1726.78209964441,1699.96213690841,1629.49274308704,1559.02392162205,1488.56628289518,1418.13212273835,1347.735859184,1277.39461174364,1207.12898005509,1136.96410590896,1066.93114516822,997.069344025277,927.429025149425,858.07597560493,789.098049351412,720.615365759158,652.796522755103,585.885189144706,520.245178052141,456.439349673069,395.371340053,338.54122146986,288.480245915711,249.315629226573,226.77934811325,225.915376523385,246.959073259847,285.104381160135,334.553721770489,391.041947626089,451.935851937181,515.67450221529,581.319541632964,648.288080400943,716.20439529357,784.817478349691,853.954043985283,923.490873996669,993.337998010669,1063.42813785561,1133.70988825897,1204.14319351381,1274.69627450724,1345.34349544672,1416.06385367311,1486.83989143589,1557.65689898325,1628.50232234178,1638.97258460829,1567.80695766864,1496.63995964866,1425.48178133135,1354.34428396634,1283.24145895273,1212.19004748994,1141.21038857106,1070.32759892717,999.573245348166,928.987763747404,858.624038973189,788.552838892077,718.871301961239,649.716625201444,581.288942884363,513.891108495822,448.000858604235,384.407290016434,324.477054474155,270.668278913477,227.382642679786,201.530871124144,200.000347038586,223.29623197665,264.950095461937,317.823042759809,377.224032844857,440.516313735509,506.237800104826,573.548737693556,641.943555480274,711.103408386319,780.818557543898,850.945795824455,921.384082000958,992.060027910597,1062.91893540951,1133.91907837082,1205.02794783535,1276.21972188528,1347.473521006,1418.7721799407,1490.1013668855,1561.44894107257,1554.30987680022,1482.88540154544,1411.47357249993,1340.08615758207,1268.73705042925,1197.44289874172,1126.2239680325,1055.10534952768,984.118681772988,913.304656909656,842.716756577953,772.426970442122,702.53481467685,633.182040850488,564.577548353743,497.041383838819,431.086033092224,367.573433008897,308.028070026548,255.250805182025,214.309430929653,192.898598048896,197.477918423616,226.47449365477,272.18964538629,327.694251296551,388.812001512043,453.271130527893,519.822824868175,587.749084770416,656.615625644836,726.146962292346,796.160785229725,866.531885153462,937.1714245662,1008.01453510879,1079.01262213525,1150.12843332695,1221.33280666283,1292.60247045396,1363.91852082108,1435.26534629173,1506.62985413916,1578.00090449023,1540.69918699431,1469.53981689781,1398.41095650744,1327.3262697959,1256.3019834262,1185.35764698684,1114.51717838297,1043.81032602224,973.274752815806,902.959069059246,832.927349874574,763.266040241084,694.09481847449,625.584244657964,557.985462870097,491.68212484201,427.284713810374,365.807550277076,309.003940949015,259.959658416595,223.836062578661,207.493225180779,215.475268066206,245.413359650884,290.591070588568,345.065188899423,405.093663112838,468.537346205369,534.171488526812,601.269870403101,669.382961988023,738.220580318912,807.588107289982,877.35049930298,947.411181434589,1017.6992116497,1088.16121065133,1158.75613363642,1229.4517908776,1300.22247564927,1371.0473116743,1441.90907916003,1512.79336598853,1583.68794411292,1654.58230469436,1690.99909621014,1620.49598238173,1550.02238198355,1479.59048304934,1409.214455284,1338.91096561951,1268.6998618924,1198.60509151144,1128.65595378523,1058.88883417828,989.349647726411,920.097347342943,851.209066800447,782.787833576289,714.974426307965,647.966098451221,582.046989025621,517.638925353501,455.388406316016,396.317442202685,342.079988488672,295.352099688202,260.210173961815,241.756609613527,243.804220050835,265.871508512649,303.615041182476,352.018321820475,407.288503686814,466.983699041831,529.599668269628,594.203791628697,660.202750400359,727.207011627914,794.95262010466,863.255328716549,931.982993558039,1001.03848333451,1070.34879807173,1139.8579557853,1209.52222740451,1279.30687256831,1349.18385749054,1419.13022950596,1489.12693955887,1559.15797589211,1629.20971760355,1807.01534282312,1699.27044596363,1737.40649926968,1769.32997055541,1667.83198409157,1839.37934009195,1598.30380728709,1528.83576711132,1459.44387070254,1390.14687784113,1320.96701147769,1251.93089700101,1183.07081953081,1114.42642986276,1046.0470933263,977.995175477223,910.350717457686,843.218211800293,776.736615269643,711.094448224025,646.553032693062,583.482938015079,522.421959228795,464.167607961965,409.921201757965,361.493349043539,321.524177611449,293.488246055202,280.976531460576,286.027455478557,307.770011153221,343.036448178595,388.148909883769,440.080582067127,496.687717115616,556.536050883677,618.676256387016,682.473194411775,747.493440170744,813.434397464762,880.079884633333,947.272012900344,1014.8930672955,1082.853596547,1151.08442261585,1219.53117232978,1288.15046388875,1356.90720015942,1425.77261583046,1494.72284695272,1963.90510336914,1563.73786834287,1895.13269244455,1632.80069395858,1826.38638972045,1701.89676791096,1757.6767525479,1771.01349548768,1689.01572147261,1840.1398782595,1620.41690997966,1909.26622744033,1551.89596934937,1978.38393670448,1483.47105205448,1415.16340573879,1346.99814209061,1279.00524263753,1211.22088938702,1143.68924661523,1076.46487776625,1009.61606926431,943.229468672965,877.416656650033,812.323606784297,748.144517933828,685.142339874628,623.679595725713,564.264927453304,507.622855957211,454.794688233353,407.270577445204,367.118330098744,336.984099972792,319.712200035489,317.406513130154,330.376125250064,356.954248158585,394.392712952608,439.920411689265,491.286119817382,546.839466018573,605.420891852946,666.224100441935,728.685066746312,792.403761590328,857.09158481638,922.536543409976,988.580122264778,1055.10175884582,1122.00827360534,1189.22656149447,1256.69845787426,1324.37707570363,1392.2241533988,2017.1655981177,1460.20810739938,1948.96226765809,1528.30258324324,1880.781988073,1596.48536417603,1812.63512457799,1664.73753955388,1744.53335593182,1733.04286435405,1676.48993807564,1801.38726090321,1608.52003313848,1869.75842759659,1540.64112325997,1938.1455289325,1472.87353547944,2006.5389479429,1405.24111347986,2074.93008693578,1337.77208551211,1270.50019725706,1203.46620661354,1136.71987891267,1070.32268284593,1004.35148043469,938.903645951553,874.104265922609,810.116406844765,747.155949978016,685.513262080772,625.585062532616,567.921180757165,513.291810314239,462.778881162258,417.883230807434,380.602420645752,353.358246908872,338.584098465778,337.919810537711,351.444110837253,377.633021399447,414.086874919141,458.358530498257,508.404646956789,562.680966355163,620.071708546008,679.782317226088,741.245960555356,804.05413762705,867.90827938388,932.58673388941,997.922321299408,1063.78698202768,1130.0811631099,1196.72638487837,1263.65996287958,1330.83120794298,1398.19865327055,2086.84949367378,1465.7280046121,2018.7388123913,1533.39060623552,1950.63537790991,1601.16227951504,1882.54827304896,1669.02243398921,1814.4876600825,1736.95337996962,1746.46498899039,1804.93979187817,1678.49325539082,1872.96828547621,1610.5873223782,1941.02708199341,1542.7643252749,2009.10573917335,1475.04418494803,2077.19493429625,1407.45026466565,1340.01021869816,1272.75709987057,1205.73082088429,1138.98010485372,1072.5651210192,1006.56109282253,941.063304561505,876.194146600516,812.113169322155,749.03162452645,687.233741944383,627.108094047061,569.193793752099,514.247357095578,463.334524849923,417.940332925405,380.055152825747,352.117946935409,336.620265805188,335.295384118217,348.30726396207,374.163752455867,410.443716192432,454.656810400075,504.719738609382,559.059695662908,616.542793379119,676.363630221747,737.949060747472,800.886968917129,864.876747388686,929.695621355309,995.175818184218,1061.18899126963,1127.63547529113,1194.43677587024,1261.53024607567,1328.86525970696,1396.40042266822,1464.10151405124,2012.72677623993,1531.9399469943,1944.21405544483,1599.89160455364,1875.70330234255,1667.93594947975,1807.2037807118,1736.05533639437,1738.72591501201,1804.23447518911,1670.28152601354,1872.46000858968,1601.88412582244,1940.72017676058,1533.54929032241,2009.00454888651,1465.29513350333,1397.1429172653,1329.11784334666,1261.25009296629,1193.57620761616,1126.14094594957,1058.99981448299,992.222566142739,925.898110570925,860.141516411824,795.104162265702,730.988695820373,668.071420611917,606.736216550938,547.526225215913,491.221906212488,438.954272143987,392.351328317963,353.670613391273,325.756895722882,311.527029057744,312.860915638627,329.574671874186,359.532780102982,399.770041239883,447.522288284121,500.642549837624,557.596673350133,617.321632436665,679.083358027418,742.369814912069,806.818026989289,872.165898057118,938.220583931014,1004.83758185702,1071.90672349277,1139.34264417394,1207.07819024985,1275.05978350574,1343.24410981038,1411.59571797155,1480.08525387646,1548.68814458242,1908.00927904269,1617.38360555529,1838.70344279355,1686.15388305164,1769.39366837117,1754.98366972962,1700.08929178526,1823.85964936109,1630.80090123598,1892.77013880771,1561.54061247176,1492.32241976127,1423.16264760692,1354.08053822905,1285.09902430421,1216.2457578593,1147.55449846705,1079.06701325327,1010.83571815584,942.927412006296,875.428652626814,808.453650053509,742.156099203105,676.747306580526,612.524565231263,549.916449901681,489.55609644209,432.399533318343,379.909572959582,334.305847939679,298.77243611036,277.222051668639,272.997397215699,286.873146025073,316.482913294806,357.946334237483,407.663752501,462.983590129686,522.126883342612,583.930866405677,647.631383387497,712.716640172558,778.835616451193,845.741556359104,913.25682573856,981.250673135524,1049.62485800215,1118.30415846532,1187.22996711921,1256.35588217546,1325.6446145244,1395.06577970305,1464.59429595402,1534.20920458638,1603.89278931254,1673.6299104101,1758.90949246029,1743.40749538177,1688.66495509205,1618.41704920528,1548.17573264663,1477.95245862922,1407.76054563964,1337.61566235729,1267.53647117627,1197.54549366824,1127.67029160597,1057.9451045146,988.413160321017,919.129999157062,850.168357003354,781.625510605823,713.634610555967,646.38266185966,580.139911725651,515.309364649061,452.512583588874,392.741105935289,337.62089315144,289.833684994287,253.575352404232,234.275640875586,236.141211168548,258.722307634017,297.340664884162,346.679713675371,402.819376119027,463.292809520502,526.606830006137,591.847396930533,658.438318467778,726.003808121146,794.290454742213,863.121994208355,932.372327946745,1001.94892949599,1071.78233461771,1141.81929914055,1212.01823085328,1282.34606881411,1352.77610653133,1423.28644450007,1493.85887102334,1564.47803997641,1635.1308580035,1636.2555689725,1565.22914489654,1494.20323018016,1423.18840423694,1352.19700276388,1281.24360060822,1210.34566244704,1139.52443287455,1068.80617429201,998.223920260835,927.820009811647,857.649834117947,787.787516726271,718.334771079852,649.435154134404,581.297820420957,514.238656981833,448.754462128639,385.661997795422,326.365454299827,273.360801739091,231.03433728453,206.086937276747,204.975324257888,228.053894912569,269.173025860948,321.48307885351,380.393044154312,443.276219164743,508.657095520309,575.680542571966,643.828487599619
